state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price,arrival_quantity
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-10-30,3425,4146,3714,106.05
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-10-31,3357,3976,3637,85.24
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-11-01,3438,4104,3784,125.35
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-11-02,3116,3952,3605,113.76
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-11-03,3183,4267,3660,125.79
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-11-04,3164,4088,3601,67.24
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-11-05,3195,3784,3445,98.15
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-11-06,2985,3550,3274,138.37
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-11-07,3037,3768,3495,120.46
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-11-08,3082,4080,3514,93.45
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-11-09,2892,3691,3216,116.71
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-11-10,3053,4119,3579,105.41
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-11-11,3101,3916,3380,148.31
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-11-12,3178,3970,3668,111.54
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-11-13,3092,4063,3464,113.76
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-11-14,3154,4056,3603,108.7
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-11-15,3218,4091,3631,114.26
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-11-16,3303,4116,3835,101.17
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-11-17,3293,4350,3802,88.56
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-11-18,3019,3577,3283,149.33
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-11-19,3327,4117,3595,117.59
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-11-20,3552,4376,3863,101.65
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-11-21,3141,4138,3622,127.14
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-11-22,3183,4236,3708,89.6
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-11-23,3121,3924,3394,121.61
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-11-24,3531,4276,3837,110.01
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-11-25,3249,4098,3552,93.07
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-11-26,3043,3601,3324,139.77
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-11-27,2923,3705,3337,118.9
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-11-28,3212,4080,3645,95.94
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-11-29,2806,3484,3232,102.68
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-11-30,3267,4071,3632,124.18
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-12-01,3256,4100,3652,103.56
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-12-02,2702,3402,3014,106.71
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-12-03,3250,4081,3552,119.95
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-12-04,2980,4016,3427,119.77
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-12-05,2794,3452,3143,121.78
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-12-06,2823,3487,3088,111.68
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-12-07,3101,3760,3418,92.3
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-12-08,2778,3679,3213,119.88
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-12-09,2898,3457,3196,103.89
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-12-10,2713,3286,2926,141.95
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-12-11,2765,3692,3240,142.68
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-12-12,2936,3743,3207,131.63
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-12-13,2736,3395,3044,120.15
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-12-14,2675,3226,2932,124.67
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-12-15,2925,3499,3238,141.01
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-12-16,2624,3185,2926,167.52
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-12-17,2797,3485,3225,129.0
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-12-18,2788,3507,3103,125.41
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-12-19,2674,3350,2979,112.38
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-12-20,2581,3354,2919,160.25
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-12-21,2747,3398,3150,150.14
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-12-22,2670,3411,3076,113.52
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-12-23,2541,3439,2970,121.78
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-12-24,2798,3470,3040,106.92
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-12-25,2299,2999,2622,156.64
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-12-26,2896,3514,3264,127.61
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-12-27,2632,3490,3046,131.15
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-12-28,2538,3313,2959,112.62
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-12-29,2645,3389,2928,153.79
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-12-30,2459,3101,2646,144.91
Maharashtra,Pune,Pune,Tomato,Hybrid,2024-12-31,2758,3522,3093,130.16
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-01-01,2503,3378,2910,131.45
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-01-02,2545,3292,2984,147.06
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-01-03,2311,3164,2697,126.86
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-01-04,2195,2786,2489,166.72
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-01-05,2790,3398,3021,168.48
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-01-06,2419,3205,2747,142.67
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-01-07,2568,3103,2812,145.65
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-01-08,2344,3110,2713,134.63
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-01-09,2460,3168,2730,144.92
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-01-10,2428,3118,2702,158.82
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-01-11,2371,2921,2689,127.59
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-01-12,2307,2937,2707,143.48
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-01-13,2418,2915,2608,159.79
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-01-14,2337,2855,2640,120.37
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-01-15,2150,2728,2390,174.69
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-01-16,2179,3008,2550,177.66
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-01-17,2410,2845,2595,147.54
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-01-18,2207,2625,2438,157.89
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-01-19,2477,3080,2707,146.33
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-01-20,2345,2936,2629,128.35
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-01-21,1972,2501,2242,173.26
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-01-22,2339,2749,2566,165.71
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-01-23,1996,2575,2344,130.08
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-01-24,2080,2548,2330,175.83
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-01-25,2065,2718,2405,173.35
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-01-26,2362,3094,2753,141.47
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-01-27,2033,2511,2237,163.75
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-01-28,1862,2428,2100,164.37
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-01-29,1997,2467,2206,195.11
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-01-30,2071,2839,2428,155.78
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-01-31,2414,3124,2674,139.01
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-02-01,2138,2818,2500,181.82
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-02-02,2209,2838,2479,149.58
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-02-03,1806,2261,2110,190.45
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-02-04,1723,2268,1963,187.16
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-02-05,1725,2158,1997,206.35
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-02-06,2073,2551,2379,177.24
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-02-07,2092,2585,2325,158.97
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-02-08,1860,2389,2068,187.73
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-02-09,1995,2751,2338,201.85
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-02-10,1783,2182,1920,220.17
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-02-11,2142,2674,2341,176.78
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-02-12,1831,2169,1981,187.31
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-02-13,1628,2092,1839,185.84
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-02-14,1812,2246,1968,197.07
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-02-15,1970,2494,2144,175.96
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-02-16,1902,2341,2089,193.8
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-02-17,1814,2272,1989,210.12
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-02-18,1824,2304,1964,182.18
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-02-19,1817,2171,1985,189.73
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-02-20,1924,2391,2117,187.38
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-02-21,1677,2173,1919,245.38
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-02-22,1796,2299,1993,204.41
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-02-23,1671,2155,1964,183.26
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-02-24,1584,1893,1733,215.75
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-02-25,1892,2295,2104,194.13
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-02-26,1790,2142,2001,188.75
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-02-27,1507,1806,1626,253.27
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-02-28,1391,1856,1591,242.34
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-03-01,1882,2320,2044,187.74
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-03-02,1459,1724,1611,219.4
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-03-03,1256,1485,1375,306.94
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-03-04,1427,1705,1583,288.53
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-03-05,1740,2209,1944,233.8
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-03-06,1598,2129,1834,224.81
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-03-07,1271,1646,1487,266.26
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-03-08,1592,1965,1744,241.39
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-03-09,1356,1729,1547,253.07
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-03-10,1367,1753,1523,258.19
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-03-11,1250,1605,1388,313.11
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-03-12,1391,1687,1517,246.65
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-03-13,1627,2089,1882,233.56
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-03-14,1358,1824,1554,228.3
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-03-15,1316,1664,1431,252.81
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-03-16,1545,1958,1743,219.2
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-03-17,1267,1647,1432,303.12
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-03-18,1227,1481,1365,297.14
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-03-19,1481,1722,1598,266.21
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-03-20,1245,1569,1430,273.87
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-03-21,1215,1608,1394,289.59
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-03-22,1447,1901,1692,229.98
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-03-23,988,1315,1125,365.26
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-03-24,1259,1464,1361,298.7
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-03-25,1006,1304,1107,349.79
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-03-26,1316,1721,1520,241.71
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-03-27,1303,1607,1450,272.57
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-03-28,1123,1384,1223,311.64
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-03-29,1069,1337,1163,341.42
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-03-30,1355,1637,1517,255.54
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-03-31,935,1271,1083,321.83
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-04-01,1237,1556,1395,297.43
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-04-02,1213,1598,1419,309.93
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-04-03,1081,1464,1266,333.42
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-04-04,1014,1300,1175,325.03
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-04-05,1131,1522,1305,327.82
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-04-06,1275,1586,1373,264.97
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-04-07,1230,1549,1377,286.41
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-04-08,1204,1462,1315,289.86
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-04-09,1113,1475,1275,289.01
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-04-10,1448,1765,1585,266.04
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-04-11,1082,1438,1254,328.58
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-04-12,1029,1310,1120,369.02
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-04-13,1142,1543,1321,293.72
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-04-14,889,1142,1004,400.78
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-04-15,1137,1368,1226,344.18
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-04-16,944,1146,1026,392.39
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-04-17,1295,1667,1427,316.35
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-04-18,1077,1450,1245,312.77
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-04-19,1122,1366,1237,339.89
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-04-20,1411,1765,1591,247.13
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-04-21,1214,1508,1385,285.58
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-04-22,1158,1480,1350,301.53
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-04-23,999,1299,1127,337.54
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-04-24,1243,1645,1415,302.68
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-04-25,1141,1373,1267,312.19
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-04-26,889,1058,982,421.07
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-04-27,1210,1620,1394,280.19
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-04-28,1177,1464,1300,284.43
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-04-29,865,1119,1014,380.37
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-04-30,1184,1486,1287,310.39
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-05-01,1141,1532,1310,318.94
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-05-02,1132,1475,1318,328.95
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-05-03,1249,1554,1398,281.46
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-05-04,1140,1468,1254,314.43
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-05-05,1119,1499,1281,302.6
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-05-06,1140,1575,1339,304.97
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-05-07,954,1146,1041,396.69
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-05-08,1096,1401,1278,337.43
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-05-09,1060,1378,1213,321.92
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-05-10,938,1109,1031,368.08
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-05-11,1424,1686,1546,281.8
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-05-12,1061,1247,1161,338.55
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-05-13,1067,1449,1248,334.74
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-05-14,921,1257,1074,372.29
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-05-15,1309,1611,1422,286.0
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-05-16,671,856,766,527.14
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-05-17,1246,1513,1352,313.5
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-05-18,1532,1958,1707,251.71
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-05-19,1062,1376,1237,296.1
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-05-20,1548,1900,1672,234.2
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-05-21,1168,1398,1297,330.75
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-05-22,1033,1251,1164,320.41
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-05-23,1140,1360,1229,311.83
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-05-24,955,1169,1062,371.63
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-05-25,1266,1594,1489,244.09
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-05-26,1123,1391,1228,311.19
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-05-27,930,1120,1006,395.36
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-05-28,1197,1543,1393,273.0
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-05-29,1386,1787,1558,254.49
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-05-30,1103,1392,1248,294.6
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-05-31,1290,1584,1435,283.59
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-06-01,1272,1573,1461,273.25
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-06-02,1418,1835,1650,253.45
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-06-03,890,1155,1035,371.82
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-06-04,1208,1565,1411,281.8
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-06-05,1336,1639,1477,274.74
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-06-06,1299,1688,1442,274.9
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-06-07,1493,1781,1644,245.18
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-06-08,1217,1596,1430,278.55
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-06-09,1279,1534,1427,249.28
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-06-10,1354,1775,1543,241.23
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-06-11,1542,1903,1703,238.94
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-06-12,1161,1536,1328,311.98
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-06-13,1656,2105,1808,215.28
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-06-14,1355,1755,1548,267.98
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-06-15,1788,2261,1973,175.77
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-06-16,1200,1473,1357,285.66
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-06-17,1349,1678,1564,264.89
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-06-18,1641,2017,1871,232.59
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-06-19,1219,1532,1348,281.68
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-06-20,1343,1619,1446,264.97
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-06-21,1368,1651,1539,263.67
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-06-22,1717,2095,1950,203.17
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-06-23,1426,1773,1653,234.01
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-06-24,1475,1974,1689,258.44
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-06-25,1688,2181,1879,205.74
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-06-26,1543,1940,1752,232.74
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-06-27,1408,1778,1574,253.73
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-06-28,1701,2120,1922,213.55
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-06-29,1567,2031,1834,206.61
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-06-30,1289,1561,1438,286.6
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-07-01,1988,2491,2236,163.31
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-07-02,1870,2271,2079,219.85
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-07-03,1614,2053,1817,216.35
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-07-04,1754,2291,1965,208.54
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-07-05,1715,2308,1994,192.72
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-07-06,2055,2412,2220,172.83
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-07-07,1773,2324,1995,198.06
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-07-08,1465,1833,1678,254.92
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-07-09,1702,2147,1910,227.95
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-07-10,2068,2483,2227,181.17
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-07-11,1927,2528,2151,193.78
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-07-12,1875,2284,2042,191.66
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-07-13,2119,2759,2354,124.12
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-07-14,1868,2373,2064,186.03
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-07-15,1747,2218,1999,204.2
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-07-16,1774,2405,2046,206.48
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-07-17,2054,2519,2351,176.14
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-07-18,2119,2530,2330,177.7
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-07-19,2135,2730,2365,178.76
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-07-20,2103,2757,2454,177.42
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-07-21,1927,2352,2183,170.23
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-07-22,1957,2513,2140,180.43
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-07-23,1681,2209,1963,204.93
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-07-24,2087,2635,2444,176.09
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-07-25,1786,2263,2056,181.17
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-07-26,2203,2824,2516,154.49
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-07-27,2462,3014,2652,130.73
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-07-28,2239,3041,2604,132.44
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-07-29,1691,2148,1886,212.73
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-07-30,2164,2859,2489,151.73
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-07-31,2287,2883,2558,162.39
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-08-01,2235,2884,2564,146.81
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-08-02,2151,2571,2389,159.62
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-08-03,2156,2857,2537,172.91
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-08-04,2244,2619,2447,164.16
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-08-05,2386,2947,2726,132.26
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-08-06,2161,2602,2356,155.79
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-08-07,2359,3119,2666,151.44
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-08-08,2323,3105,2710,144.58
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-08-09,2000,2548,2221,176.28
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-08-10,2786,3467,3005,150.32
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-08-11,2331,2885,2667,151.44
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-08-12,2419,3144,2833,157.84
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-08-13,2427,3073,2743,153.39
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-08-14,2343,2866,2664,130.34
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-08-15,2474,3143,2701,168.4
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-08-16,2588,3401,2915,118.77
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-08-17,2780,3411,3094,111.91
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-08-18,2601,3161,2861,124.88
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-08-19,2403,2892,2649,174.13
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-08-20,2483,3039,2823,149.32
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-08-21,2535,3380,2909,121.1
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-08-22,2562,3210,2880,122.58
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-08-23,2871,3784,3375,129.1
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-08-24,2816,3439,3114,135.37
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-08-25,2726,3599,3057,140.31
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-08-26,2681,3428,3119,135.84
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-08-27,2663,3370,3034,153.76
Maharashtra,Pune,Pune,Tomato,Hybrid,2025-08-28,2812,3286,3064,130.01
